Id,Atoms,Actions,Solve,Time,Size
01,114,217,1,3505.538912,23
02,142,270,0
03,170,323,0
04,58,111,1,2047.976067,23
05,226,429,0
06,254,482,0
07,282,535,0
08,310,588,0
09,338,641,0
10,366,694,0
11,418,798,0
