Id,Atoms,Actions,Solve,Time,Size
01,46,44,1,8.106574,14
02,46,43,1,0.731205,9
03,46,44,1,76.578164,16
04,46,45,1,10.373856,14
05,46,45,1,2.455883,12
06,82,77,0
07,82,70,1,2714.725548,23
08,82,73,0
09,82,73,0
10,82,74,0
11,123,123,0
12,123,111,0
13,123,115,0
14,123,110,0
15,123,123,0
