Id,Atoms,Actions,Solve,Time,Size
1,35,96,0,,
2,43,171,1,0.006175041198730469,2.0
3,39,152,1,0.029707,5.0
4,53,262,1,0.17344400000000001,8.0
5,55,174,1,0.031416,5.0
6,57,202,1,0.03688,5.0
7,65,229,1,0.241056,9.0
8,67,277,1,0.208882,8.0
9,67,288,0,,
10,73,370,1,0.009044,2.0
11,73,305,1,0.041852,5.0
12,79,483,1,0.007765,2.0
13,89,707,1,0.084948,5.0
14,77,568,1,7.380358,11.0
15,87,276,0,,
