Solve,Time,Size
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,19.14,18
1,45.52,24
1,1223.02,24
1,189.26,18
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
