Atoms,Actions,Solve,Time,Size
142,3200,0,,
142,3200,0,,
142,3200,0,,
142,3200,0,,
142,3200,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
287,10575,0,,
