Id,Solve,Time,Size
01,0
02,1,0.0,2
03,1,0.02,5
04,1,0.0,10
05,1,0.02,6
06,1,0.0,6
07,1,0.52,52
08,1,0.02,10
09,0
10,1,0.0,2
11,1,0.0,6
12,1,0.0,2
13,1,0.02,6
14,1,0.04,14
15,0
