Id,Solve,Time,Size
01,0,1816.64,31
02,0,1800.1,35
03,0,1813.18,40
04,1,69.56,23
05,0,1816.02,30
06,0,1814.6,26
07,0,1816.62,29
08,0,1818.32,23
09,0,1816.62,30
10,0,1819.22,28
11,0,1811.3,28
