Id,Atoms,Actions,Solve,Time,Size
01,4,6,1,0.038262,4
02,8,26,1,0.355818,8
03,12,66,1,17.805934,16
04,20,146,0
05,36,306,0
06,68,626,0
07,132,1266,0
08,260,2546,0
