Id,Atoms,Actions,Solve,Time,Size
01,46,44,1,5.88173,14
02,46,43,1,0.083756,9
03,46,44,1,66.075241,16
04,46,45,1,5.531563,14
05,46,45,1,0.843779,12
06,82,77,0
07,82,70,1,2696.467401,23
08,82,73,0
09,82,73,0
10,82,74,0
11,123,123,0
12,123,111,0
13,123,115,0
14,123,110,0
15,123,123,0
