Id,Atoms,Actions,Solve,Time,Size
01,114,217,1,3472.115995,23
02,142,270,0,3767.479854,22
03,170,323,0,3736.832495,22
04,58,111,1,2031.199676,23
05,226,429,0,7730.732674,22
06,254,482,0,3792.478066,21
07,282,535,0,5648.629794,21
08,310,588,0,5347.283311,21
09,338,641,0,4389.889014,21
10,366,694,0,3755.995544,21
11,418,798,0,5271.894649,21
