Id,Atoms,Actions,Solve,Time,Size
01,13,13,1,0.142856,5
02,18,21,1,0.044711,7
03,23,29,1,0.356241,9
04,28,37,1,1.170913,11
05,33,45,1,8.38594,13
06,38,53,1,36.58213,15
07,43,61,1,231.346251,17
08,48,69,1,602.471936,19
09,53,77,1,3492.085603,21
10,58,85,0,5360.794547,21
11,63,93,0,5489.167421,21
12,68,101,0,6380.770842,20
13,73,109,0,6568.915398,20
14,78,117,0,6380.775231,20
15,83,125,0,3630.309851,20
