Id,Atoms,Actions,Solve,Time,Size
01,82,740,1,0.083339,2
02,90,960,1,79.863255,17
03,98,1208,1,116.960209,17
04,106,1484,1,29.723869,13
05,114,1788,1,66.874074,15
06,240,3576,0,1561.362264,17
07,254,4152,0,1075.435444,16
08,268,4770,0,257.401811,15
09,282,5430,0,164.24399,14
10,296,6132,0,106.069759,10
11,710,15672,0,0.0,0
12,738,17364,0,0.0,0
13,766,19140,0,0.0,0
14,794,21000,0,0.0,0
15,822,22944,0,0.0,0
