Id,Atoms,Actions,Solve,Time,Size
01,46,44,1,5.88173,14
02,46,43,1,0.083756,9
03,46,44,1,66.075241,16
04,46,45,1,5.531563,14
05,46,45,1,0.843779,12
06,82,77,0,3650.821677,22
07,82,70,1,2696.467401,23
08,82,73,0,5431.927055,23
09,82,73,0,3627.18397,21
10,82,74,0,4109.293493,20
11,123,123,0,8060.075285,20
12,123,111,0,5165.238647,19
13,123,115,0,3845.751379,19
14,123,110,0,4818.523172,19
15,123,123,0,5325.578315,20
